"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion","domain","phylum","class","order","family","genus","species","uniqueness_score","species_percentage_hit","genus_percentage_hit","species_contaminant_score","genus_contaminant_score","best_hit_genus","best_hit_species"
1850975,"Penicillium nucicola",11,7.68029099086506e-07,13.2,9.24274276039705e-07,"Eukaryota","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium nucicola",NA,NA,NA,NA,NA,NA,NA
168475,"Penicillium taxi",11,7.68029099086506e-07,11.6,8.10483962947696e-07,"Eukaryota","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium taxi",NA,NA,NA,NA,NA,NA,NA
3028070,"Claveliimonas bilis",11,7.68029099086506e-07,12.7,8.83411632176997e-07,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Claveliimonas","Claveliimonas bilis",NA,NA,NA,NA,NA,NA,NA
3133162,"Ruminococcoides intestinale",11,7.68029099086506e-07,11.3,7.91248772569386e-07,"Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcoides","Ruminococcoides intestinale",NA,NA,NA,NA,NA,NA,NA
28130,"Prevotella disiens",11,7.68029099086506e-07,9.6,6.69275992283402e-07,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella disiens",NA,NA,NA,NA,NA,NA,NA
137838,"Clostridium neonatale",11,7.68029099086506e-07,14.9,1.03707618008938e-06,"Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium neonatale",NA,NA,NA,NA,NA,NA,NA
571,"Klebsiella oxytoca",11,7.68029099086506e-07,11,7.70697209072699e-07,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella oxytoca",NA,NA,NA,NA,NA,NA,NA
762051,"Leuconostoc kimchii",10,6.98208271896824e-07,10.1,7.03350015529518e-07,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Leuconostoc","Leuconostoc kimchii",NA,NA,NA,NA,NA,NA,NA
70584,"Aquabacterium parvum",10,6.98208271896824e-07,10.1,7.03283277839089e-07,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales",NA,"Aquabacterium","Aquabacterium parvum",NA,NA,NA,NA,NA,NA,NA
69781,"Penicillium oxalicum",10,6.98208271896824e-07,10.8,7.54563612655896e-07,"Eukaryota","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium oxalicum",NA,NA,NA,NA,NA,NA,NA
182773,"Clostridium isatidis",10,6.98208271896824e-07,13.6,9.50211054315399e-07,"Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium isatidis",NA,NA,NA,NA,NA,NA,NA
2056311,"Algoriphagus lacus",10,6.98208271896824e-07,9.7,6.79039060619396e-07,"Bacteria","Bacteroidota","Cytophagia","Cytophagales","Cyclobacteriaceae","Algoriphagus","Algoriphagus lacus",NA,NA,NA,NA,NA,NA,NA
2364647,"Pantoea piersonii",10,6.98208271896824e-07,9.9,6.897500968427e-07,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","Pantoea piersonii",NA,NA,NA,NA,NA,NA,NA
2316722,"Corallococcus aberystwythensis",10,6.98208271896824e-07,10.4,7.23852382735857e-07,"Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","Corallococcus","Corallococcus aberystwythensis",NA,NA,NA,NA,NA,NA,NA
2579922,"Pseudomonas yangonensis",10,6.98208271896824e-07,12.4,8.64942096581566e-07,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas yangonensis",NA,NA,NA,NA,NA,NA,NA
394095,"Pyxidicoccus fallax",10,6.98208271896824e-07,10.1,7.04963283516681e-07,"Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","Pyxidicoccus","Pyxidicoccus fallax",NA,NA,NA,NA,NA,NA,NA
67828,"Citrobacter gillenii",10,6.98208271896824e-07,10.8,7.57173507288448e-07,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter","Citrobacter gillenii",NA,NA,NA,NA,NA,NA,NA
572010,"Slackia isoflavoniconvertens",10,6.98208271896824e-07,9,6.27732682076086e-07,"Bacteria","Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae","Slackia","Slackia isoflavoniconvertens",NA,NA,NA,NA,NA,NA,NA
570012,"Shimwellia pseudoproteus",10,6.98208271896824e-07,10.1,7.06324033879094e-07,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shimwellia","Shimwellia pseudoproteus",NA,NA,NA,NA,NA,NA,NA
1816689,"Sutterella massiliensis",10,6.98208271896824e-07,11.1,7.74362677690094e-07,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella","Sutterella massiliensis",NA,NA,NA,NA,NA,NA,NA
762210,"Bifidobacterium saguini",10,6.98208271896824e-07,13.6,9.52674775853798e-07,"Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium saguini",NA,NA,NA,NA,NA,NA,NA
2489010,"Klebsiella africana",10,6.98208271896824e-07,9.8,6.87169341004147e-07,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella africana",NA,NA,NA,NA,NA,NA,NA
2981722,"Porcipelethomonas ammoniilytica",10,6.98208271896824e-07,10,6.98208661892876e-07,"Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Porcipelethomonas","Porcipelethomonas ammoniilytica",NA,NA,NA,NA,NA,NA,NA
1437816,"Methylopila turkensis",10,6.98208271896824e-07,10,6.98208661892876e-07,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Methylopilaceae","Methylopila","Methylopila turkensis",NA,NA,NA,NA,NA,NA,NA
1792511,"Penicillium robsamsonii",10,6.98208271896824e-07,12,8.40513288920556e-07,"Eukaryota","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium robsamsonii",NA,NA,NA,NA,NA,NA,NA
69789,"Penicillium soppii",10,6.98208271896824e-07,11.2,7.82759547458387e-07,"Eukaryota","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium soppii",NA,NA,NA,NA,NA,NA,NA
2758443,"Mixta mediterraneensis",10,6.98208271896824e-07,13.6,9.50817191893441e-07,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Mixta","Mixta mediterraneensis",NA,NA,NA,NA,NA,NA,NA
3068307,"Lacticaseibacillus zeae",10,6.98208271896824e-07,10.1,7.05400996852727e-07,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lacticaseibacillus","Lacticaseibacillus zeae",NA,NA,NA,NA,NA,NA,NA
3117552,"Bacteroides maternus",10,6.98208271896824e-07,10.9,7.61144838855157e-07,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides maternus",NA,NA,NA,NA,NA,NA,NA
2497875,"Enterobacter chuandaensis",10,6.98208271896824e-07,10.3,7.20874289309429e-07,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter","Enterobacter chuandaensis",NA,NA,NA,NA,NA,NA,NA
1775168,"Flagellimonas marina",10,6.98208271896824e-07,10,6.98208661892876e-07,"Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flagellimonas","Flagellimonas marina",NA,NA,NA,NA,NA,NA,NA
1776392,"Massilimicrobiota timonensis",10,6.98208271896824e-07,9.7,6.76583255389371e-07,"Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Massilimicrobiota","Massilimicrobiota timonensis",NA,NA,NA,NA,NA,NA,NA
1410646,"Bifidobacterium merycicum",10,6.98208271896824e-07,8.1,5.67526155010913e-07,"Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium merycicum",NA,NA,NA,NA,NA,NA,NA
1033744,"Peptoniphilus senegalensis",9,6.28387444707141e-07,11.3,7.92411086564745e-07,"Bacteria","Bacillota","Tissierellia","Tissierellales","Peptoniphilaceae","Peptoniphilus","Peptoniphilus senegalensis",NA,NA,NA,NA,NA,NA,NA
642227,"Tatumella morbirosei",9,6.28387444707141e-07,9.7,6.79817296508603e-07,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Tatumella","Tatumella morbirosei",NA,NA,NA,NA,NA,NA,NA
1150461,"Bifidobacterium scardovii",9,6.28387444707141e-07,9.1,6.34112032274324e-07,"Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium scardovii",NA,NA,NA,NA,NA,NA,NA
501571,"Butyricicoccus pullicaecorum",9,6.28387444707141e-07,9,6.29238246935504e-07,"Bacteria","Bacillota","Clostridia","Eubacteriales","Butyricicoccaceae","Butyricicoccus","Butyricicoccus pullicaecorum",NA,NA,NA,NA,NA,NA,NA
2259674,"Azohydromonas sediminis",9,6.28387444707141e-07,9,6.28387962170353e-07,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae","Azohydromonas","Azohydromonas sediminis",NA,NA,NA,NA,NA,NA,NA
2773426,"Nocardioides malaquae",9,6.28387444707141e-07,9,6.28387967131737e-07,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides malaquae",NA,NA,NA,NA,NA,NA,NA
645466,"Anaerostipes butyraticus",9,6.28387444707141e-07,9,6.26231164010222e-07,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Anaerostipes","Anaerostipes butyraticus",NA,NA,NA,NA,NA,NA,NA
40545,"Sutterella wadsworthensis",9,6.28387444707141e-07,8.7,6.08299811733698e-07,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella","Sutterella wadsworthensis",NA,NA,NA,NA,NA,NA,NA
2587529,"Klebsiella pasteurii",9,6.28387444707141e-07,9.2,6.41310432486378e-07,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella pasteurii",NA,NA,NA,NA,NA,NA,NA
2909341,"Octadecabacter dasysiphoniae",9,6.28387444707141e-07,9,6.30463520917342e-07,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Roseobacteraceae","Octadecabacter","Octadecabacter dasysiphoniae",NA,NA,NA,NA,NA,NA,NA
2919913,"Shinella sedimenti",9,6.28387444707141e-07,9.9,6.90771370015644e-07,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Shinella","Shinella sedimenti",NA,NA,NA,NA,NA,NA,NA
63821,"Penicillium daleae",9,6.28387444707141e-07,10.1,7.0651334256562e-07,"Eukaryota","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium daleae",NA,NA,NA,NA,NA,NA,NA
3133170,"Ventrimonas faecis",9,6.28387444707141e-07,9.6,6.72066092307794e-07,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Ventrimonas","Ventrimonas faecis",NA,NA,NA,NA,NA,NA,NA
273131,"Nakaseomyces bracarensis",9,6.28387444707141e-07,10.1,7.02610969355626e-07,"Eukaryota","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Nakaseomyces","Nakaseomyces bracarensis",NA,NA,NA,NA,NA,NA,NA
1745713,"Bariatricus massiliensis",9,6.28387444707141e-07,10.2,7.13865437743057e-07,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Bariatricus","Bariatricus massiliensis",NA,NA,NA,NA,NA,NA,NA
2897707,"Merdimmobilis hominis",9,6.28387444707141e-07,9,6.30984178469769e-07,"Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Merdimmobilis","Merdimmobilis hominis",NA,NA,NA,NA,NA,NA,NA
1903263,"Traorella massiliensis",9,6.28387444707141e-07,9.2,6.42121033053932e-07,"Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Traorella","Traorella massiliensis",NA,NA,NA,NA,NA,NA,NA
535290,"Legionella nagasakiensis",9,6.28387444707141e-07,9,6.28387795703588e-07,"Bacteria","Pseudomonadota","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","Legionella nagasakiensis",NA,NA,NA,NA,NA,NA,NA
533323,"Psychrobacter fulvigenes",9,6.28387444707141e-07,8.6,6.03337863275969e-07,"Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Psychrobacter","Psychrobacter fulvigenes",NA,NA,NA,NA,NA,NA,NA
1650663,"Allofournierella massiliensis",9,6.28387444707141e-07,9.2,6.39440205316955e-07,"Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Allofournierella","Allofournierella massiliensis",NA,NA,NA,NA,NA,NA,NA
294747,"Candida tropicalis",8,5.58566617517459e-07,6.7,4.69813937223394e-07,"Eukaryota","Ascomycota","Pichiomycetes","Serinales","Debaryomycetaceae","Candida","Candida tropicalis",NA,NA,NA,NA,NA,NA,NA
610130,"Lacrimispora saccharolytica",8,5.58566617517459e-07,8,5.60473900361274e-07,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lacrimispora","Lacrimispora saccharolytica",NA,NA,NA,NA,NA,NA,NA
1156431,"Streptococcus ilei",8,5.58566617517459e-07,8.2,5.71993401245047e-07,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus ilei",NA,NA,NA,NA,NA,NA,NA
76859,"Fusobacterium animalis",8,5.58566617517459e-07,6.8,4.73110206806889e-07,"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","Fusobacterium animalis",NA,NA,NA,NA,NA,NA,NA
2024554,"Virgibacillus indicus",8,5.58566617517459e-07,8,5.59204005764846e-07,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Virgibacillus","Virgibacillus indicus",NA,NA,NA,NA,NA,NA,NA
52704,"Clostridium vincentii",8,5.58566617517459e-07,8.5,5.91918360395373e-07,"Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium vincentii",NA,NA,NA,NA,NA,NA,NA
460384,"Enterocloster lavalensis",8,5.58566617517459e-07,11.7,8.16944872679751e-07,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Enterocloster","Enterocloster lavalensis",NA,NA,NA,NA,NA,NA,NA
2670374,"Jiangella anatolica",8,5.58566617517459e-07,8,5.58589925572445e-07,"Bacteria","Actinomycetota","Actinomycetes","Jiangellales","Jiangellaceae","Jiangella","Jiangella anatolica",NA,NA,NA,NA,NA,NA,NA
2302434,"Vibrio sinensis",8,5.58566617517459e-07,8.4,5.8744909151679e-07,"Bacteria","Pseudomonadota","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio sinensis",NA,NA,NA,NA,NA,NA,NA
2597270,"Alkalicoccobacillus porphyridii",8,5.58566617517459e-07,8,5.58583043851177e-07,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Alkalicoccobacillus","Alkalicoccobacillus porphyridii",NA,NA,NA,NA,NA,NA,NA
665913,"Mixta calida",8,5.58566617517459e-07,7.5,5.26094086661564e-07,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Mixta","Mixta calida",NA,NA,NA,NA,NA,NA,NA
2605433,"Sphingobacterium phlebotomi",8,5.58566617517459e-07,8.1,5.62917499599578e-07,"Bacteria","Bacteroidota","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium","Sphingobacterium phlebotomi",NA,NA,NA,NA,NA,NA,NA
2594882,"Mediterraneibacter catenae",8,5.58566617517459e-07,9.6,6.69205955517791e-07,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Mediterraneibacter","Mediterraneibacter catenae",NA,NA,NA,NA,NA,NA,NA
2490545,"Bifidobacterium jacchi",8,5.58566617517459e-07,8,5.58568069316162e-07,"Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium jacchi",NA,NA,NA,NA,NA,NA,NA
2716335,"Falsiroseomonas selenitidurans",8,5.58566617517459e-07,7.4,5.15828353687378e-07,"Bacteria","Pseudomonadota","Alphaproteobacteria","Acetobacterales","Roseomonadaceae","Falsiroseomonas","Falsiroseomonas selenitidurans",NA,NA,NA,NA,NA,NA,NA
2755051,"Variimorphobacter saccharofermentans",8,5.58566617517459e-07,8.2,5.69739529989094e-07,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Variimorphobacter","Variimorphobacter saccharofermentans",NA,NA,NA,NA,NA,NA,NA
2763067,"Streptococcus hominis",8,5.58566617517459e-07,7.2,5.04520265811767e-07,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus hominis",NA,NA,NA,NA,NA,NA,NA
2726954,"Candidatus Sarcina troglodytae",8,5.58566617517459e-07,8.2,5.73237041336572e-07,"Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Sarcina","Candidatus Sarcina troglodytae",NA,NA,NA,NA,NA,NA,NA
2068655,"Novisyntrophococcus fermenticellae",8,5.58566617517459e-07,6.9,4.81391706790979e-07,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Novisyntrophococcus","Novisyntrophococcus fermenticellae",NA,NA,NA,NA,NA,NA,NA
2963283,"Stenotrophomonas muris",8,5.58566617517459e-07,8,5.58566929514301e-07,"Bacteria","Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Stenotrophomonas","Stenotrophomonas muris",NA,NA,NA,NA,NA,NA,NA
1281486,"Lactococcus formosensis",8,5.58566617517459e-07,9.2,6.44539234720425e-07,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus","Lactococcus formosensis",NA,NA,NA,NA,NA,NA,NA
1585982,"Citrobacter bitternis",8,5.58566617517459e-07,8.4,5.83566636488561e-07,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter","Citrobacter bitternis",NA,NA,NA,NA,NA,NA,NA
440079,"Aeromonas bivalvium",8,5.58566617517459e-07,8.5,5.92891700660599e-07,"Bacteria","Pseudomonadota","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Aeromonas","Aeromonas bivalvium",NA,NA,NA,NA,NA,NA,NA
3378067,"Butyricimonas sp. GBGM4",8,5.58566617517459e-07,10.4,7.26647509631937e-07,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Odoribacteraceae","Butyricimonas","Butyricimonas sp. GBGM4",NA,NA,NA,NA,NA,NA,NA
1005667,"Kosakonia oryziphila",8,5.58566617517459e-07,10.4,7.23372612724872e-07,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Kosakonia","Kosakonia oryziphila",NA,NA,NA,NA,NA,NA,NA
1852387,"Streptococcus timonensis",8,5.58566617517459e-07,9,6.28743457506224e-07,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus timonensis",NA,NA,NA,NA,NA,NA,NA
69824,"Thomasclavelia cocleata",8,5.58566617517459e-07,8.1,5.66166112086676e-07,"Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Coprobacillaceae","Thomasclavelia","Thomasclavelia cocleata",NA,NA,NA,NA,NA,NA,NA
871327,"Parabacteroides chinchillae",8,5.58566617517459e-07,8.3,5.81686890345752e-07,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides chinchillae",NA,NA,NA,NA,NA,NA,NA
1338,"Streptococcus intermedius",8,5.58566617517459e-07,7.7,5.36808531186987e-07,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus intermedius",NA,NA,NA,NA,NA,NA,NA
2941233,"Acetatifactor aquisgranensis",8,5.58566617517459e-07,7.6,5.31384030621341e-07,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Acetatifactor","Acetatifactor aquisgranensis",NA,NA,NA,NA,NA,NA,NA
537973,"Lacticaseibacillus paracasei",7,4.88745790327777e-07,8.8,6.17049901915682e-07,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lacticaseibacillus","Lacticaseibacillus paracasei",NA,NA,NA,NA,NA,NA,NA
1336234,"Atopobacter phocae",7,4.88745790327777e-07,7.1,4.95295094814335e-07,"Bacteria","Bacillota","Bacilli","Lactobacillales","Carnobacteriaceae","Atopobacter","Atopobacter phocae",NA,NA,NA,NA,NA,NA,NA
1005994,"Trabulsiella guamensis",7,4.88745790327777e-07,9.1,6.37165136899962e-07,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Trabulsiella","Trabulsiella guamensis",NA,NA,NA,NA,NA,NA,NA
1291743,"Secundilactobacillus oryzae",7,4.88745790327777e-07,7.2,5.05621222756167e-07,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Secundilactobacillus","Secundilactobacillus oryzae",NA,NA,NA,NA,NA,NA,NA
762209,"Bifidobacterium callitrichos",7,4.88745790327777e-07,6.9,4.83529083643507e-07,"Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium callitrichos",NA,NA,NA,NA,NA,NA,NA
2763659,"Fumia xinanensis",7,4.88745790327777e-07,7,4.90777841849199e-07,"Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Fumia","Fumia xinanensis",NA,NA,NA,NA,NA,NA,NA
658225,"Sphingomonas glacialis",7,4.88745790327777e-07,7,4.90621056535443e-07,"Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas glacialis",NA,NA,NA,NA,NA,NA,NA
273372,"Candida metapsilosis",7,4.88745790327777e-07,7.2,5.01273401944856e-07,"Eukaryota","Ascomycota","Pichiomycetes","Serinales","Debaryomycetaceae","Candida","Candida metapsilosis",NA,NA,NA,NA,NA,NA,NA
67824,"Citrobacter farmeri",7,4.88745790327777e-07,12.1,8.44995119260945e-07,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter","Citrobacter farmeri",NA,NA,NA,NA,NA,NA,NA
548,"Klebsiella aerogenes",7,4.88745790327777e-07,7.1,4.95515533167163e-07,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella aerogenes",NA,NA,NA,NA,NA,NA,NA
2951805,"Parabacteroides absconsus",7,4.88745790327777e-07,7.3,5.11513154585995e-07,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides absconsus",NA,NA,NA,NA,NA,NA,NA
518636,"Enterocloster asparagiformis",7,4.88745790327777e-07,7,4.87961624432831e-07,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Enterocloster","Enterocloster asparagiformis",NA,NA,NA,NA,NA,NA,NA
3031993,"Enterococcus montenegrensis",7,4.88745790327777e-07,7.2,5.04138310112405e-07,"Bacteria","Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus montenegrensis",NA,NA,NA,NA,NA,NA,NA
1559,"Clostridium tertium",7,4.88745790327777e-07,7.2,4.99782453317654e-07,"Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium tertium",NA,NA,NA,NA,NA,NA,NA
1737,"Paraclostridium tenue",7,4.88745790327777e-07,7.3,5.10269907528733e-07,"Bacteria","Bacillota","Clostridia","Peptostreptococcales","Peptostreptococcaceae","Paraclostridium","Paraclostridium tenue",NA,NA,NA,NA,NA,NA,NA
358743,"Enterocloster citroniae",7,4.88745790327777e-07,7,4.89587406094782e-07,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Enterocloster","Enterocloster citroniae",NA,NA,NA,NA,NA,NA,NA
1947037,"Candidatus Pantoea rara",7,4.88745790327777e-07,8.8,6.14903146875311e-07,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","Candidatus Pantoea rara",NA,NA,NA,NA,NA,NA,NA
1970790,"[Lactobacillus] timonensis",7,4.88745790327777e-07,7.9,5.48646642225236e-07,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus","[Lactobacillus] timonensis",NA,NA,NA,NA,NA,NA,NA
1544,"Faecalicatena orotica",7,4.88745790327777e-07,7.1,4.93804322596874e-07,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Faecalicatena","Faecalicatena orotica",NA,NA,NA,NA,NA,NA,NA
295089,"Pontixanthobacter luteolus",7,4.88745790327777e-07,7.5,5.23821065134172e-07,"Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Pontixanthobacter","Pontixanthobacter luteolus",NA,NA,NA,NA,NA,NA,NA
667120,"Edwardsiella anguillarum",6,4.18924963138094e-07,6.6,4.63624691612064e-07,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Hafniaceae","Edwardsiella","Edwardsiella anguillarum",NA,NA,NA,NA,NA,NA,NA
1301100,"Faecalimicrobium dakarense",6,4.18924963138094e-07,6,4.18925267370548e-07,"Bacteria","Bacillota","Clostridia","Peptostreptococcales","Peptostreptococcaceae","Faecalimicrobium","Faecalimicrobium dakarense",NA,NA,NA,NA,NA,NA,NA
78343,"Bifidobacterium boum",6,4.18924963138094e-07,6.7,4.69542734478802e-07,"Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium boum",NA,NA,NA,NA,NA,NA,NA
212818,"Exophiala mesophila",6,4.18924963138094e-07,5.8,4.07873528216488e-07,"Eukaryota","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala mesophila",NA,NA,NA,NA,NA,NA,NA
5078,"Penicillium griseofulvum",6,4.18924963138094e-07,6.7,4.66414839986282e-07,"Eukaryota","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium griseofulvum",NA,NA,NA,NA,NA,NA,NA
1905142,"Amycolatopsis vastitatis",6,4.18924963138094e-07,6,4.18926037966568e-07,"Bacteria","Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Amycolatopsis","Amycolatopsis vastitatis",NA,NA,NA,NA,NA,NA,NA
2026339,"Oceanibium sediminis",6,4.18924963138094e-07,8,5.60488897151021e-07,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Oceanibium","Oceanibium sediminis",NA,NA,NA,NA,NA,NA,NA
