taxid	rank	pct	classification	pct_gs	sample	tool
187979.1	strain		FN	0.0006	12	metascope_toy.profile
1880822.1	strain		FN	0.0536	12	metascope_toy.profile
1882272	species	7e-06	FP		12	metascope_toy.profile
1883	genus	0.008267	FP		12	metascope_toy.profile
1884633	family	3e-06	FP		12	metascope_toy.profile
188786	family	8.7e-05	FP		12	metascope_toy.profile
188787	class	9.3e-05	FP		12	metascope_toy.profile
188905	genus	1.1e-05	FP		12	metascope_toy.profile
188913	species	0.001888	TP	0.0006	12	metascope_toy.profile
1890450	family	0.001727	FP		12	metascope_toy.profile
1891675	species	7e-06	FP		12	metascope_toy.profile
1891715	genus		FN	0.2989	12	metascope_toy.profile
1892259	family	0.000265	FP		12	metascope_toy.profile
189330	genus	2.297175	TP	0.997	12	metascope_toy.profile
1897495.1	strain		FN	0.1787	12	metascope_toy.profile
1903262	species	0.001125	FP		12	metascope_toy.profile
1903263	species	4.6e-05	FP		12	metascope_toy.profile
1903409	family	0.004551	FP		12	metascope_toy.profile
1903410	family	0.023928	FP		12	metascope_toy.profile
1903411	family	0.022947	FP		12	metascope_toy.profile
1903412	family	0.024078	FP		12	metascope_toy.profile
1903414	family	0.007024	FP		12	metascope_toy.profile
1903434	genus	2.6e-05	FP		12	metascope_toy.profile
1905142	species	2e-06	FP		12	metascope_toy.profile
1905344	genus	12.03542	TP	6.9861	12	metascope_toy.profile
1905726	genus	0.000117	FP		12	metascope_toy.profile
1907654	species	0.007501	FP		12	metascope_toy.profile
1907658	species	0.000686	FP		12	metascope_toy.profile
1907662	species	7e-06	FP		12	metascope_toy.profile
1910951	genus		FN	0.0379	12	metascope_toy.profile
1910952	genus		FN	0.0919	12	metascope_toy.profile
1910992	genus		FN	0.8001	12	metascope_toy.profile
1911010	species		FN	0.0369	12	metascope_toy.profile
1911312	genus	0.001012	FP		12	metascope_toy.profile
1912855	species	0.001748	FP		12	metascope_toy.profile
1912897	species	0.004634	FP		12	metascope_toy.profile
191303	genus	0.000653	TP	0.0003	12	metascope_toy.profile
1913444	genus	3.1e-05	FP		12	metascope_toy.profile
1913637	phylum	2e-06	FP		12	metascope_toy.profile
1913654	genus		FN	1.1705	12	metascope_toy.profile
1913685	species		FN	1.1705	12	metascope_toy.profile
1914200	species		FN	1.0349	12	metascope_toy.profile
1914201	species		FN	0.1289	12	metascope_toy.profile
1914243	species	0.000481	FP		12	metascope_toy.profile
1914248	genus	0.001542	FP		12	metascope_toy.profile
1914852	genus		FN	0.0012	12	metascope_toy.profile
191769	genus	0.00018	FP		12	metascope_toy.profile
191770	species	0.000134	FP		12	metascope_toy.profile
1917868	species	0.00014	FP		12	metascope_toy.profile
1917878	species	4.4e-05	FP		12	metascope_toy.profile
1917883	species	0.002174	FP		12	metascope_toy.profile
1918385	genus	0.001181	FP		12	metascope_toy.profile
1918450	genus	5.8e-05	FP		12	metascope_toy.profile
1918452	genus	2.7e-05	FP		12	metascope_toy.profile
1918454	genus	0.012127	FP		12	metascope_toy.profile
1918511	genus	0.001733	FP		12	metascope_toy.profile
1918536	genus	0.000626	FP		12	metascope_toy.profile
1918540	genus	5e-05	FP		12	metascope_toy.profile
1918949	species	0.000587	FP		12	metascope_toy.profile
1920753	genus		FN	0.0476	12	metascope_toy.profile
1920755	species		FN	0.0294	12	metascope_toy.profile
1920758	species		FN	0.0146	12	metascope_toy.profile
1920865	genus		FN	0.0161	12	metascope_toy.profile
1921544	genus		FN	0.9176	12	metascope_toy.profile
1921553	genus		FN	0.0605	12	metascope_toy.profile
1921555	species		FN	0.0605	12	metascope_toy.profile
192222	strain	0.775272	FP		12	metascope_toy.profile
1924093	genus		FN	0.0003	12	metascope_toy.profile
1924110	genus	0.000519	FP		12	metascope_toy.profile
1926283	species	9e-05	FP		12	metascope_toy.profile
1926556	genus	0.003819	TP	0.0006	12	metascope_toy.profile
1926651	genus	3.2e-05	FP		12	metascope_toy.profile
1926655	genus	6.1e-05	FP		12	metascope_toy.profile
1926659	genus	0.000874	FP		12	metascope_toy.profile
1926672	genus	9e-06	FP		12	metascope_toy.profile
1926677	genus	2.4e-05	FP		12	metascope_toy.profile
1926881	species	6e-06	FP		12	metascope_toy.profile
1928661	species	6.4e-05	FP		12	metascope_toy.profile
1929045	genus	4.6e-05	FP		12	metascope_toy.profile
192955.1	strain		FN	0.0003	12	metascope_toy.profile
1930509	species		FN	0.0009	12	metascope_toy.profile
1930509.1	strain		FN	0.0009	12	metascope_toy.profile
1930932	genus	0.000191	FP		12	metascope_toy.profile
1932	species	1e-05	FP		12	metascope_toy.profile
1933107.1	strain		FN	1.0869	12	metascope_toy.profile
1933774.1	strain		FN	0.0939	12	metascope_toy.profile
1935176	genus	0.014182	FP		12	metascope_toy.profile
1935200	genus	0.054161	FP		12	metascope_toy.profile
1935927	genus	0.000173	FP		12	metascope_toy.profile
1936995	species	0.001141	FP		12	metascope_toy.profile
1937461	species	2e-05	FP		12	metascope_toy.profile
194	genus	0.801501	TP	0.3699	12	metascope_toy.profile
1940255	genus	0.001196	FP		12	metascope_toy.profile
1940789	species	5.7e-05	FP		12	metascope_toy.profile
1944635	species	2.2e-05	FP		12	metascope_toy.profile
1944636	species	0.000163	FP		12	metascope_toy.profile
1945581	species	0.00022	FP		12	metascope_toy.profile
1945585	species		FN	0.0199	12	metascope_toy.profile
1945587	species		FN	0.0179	12	metascope_toy.profile
1945634	species	1.1e-05	FP		12	metascope_toy.profile
194924	family	0.619805	TP	0.251	12	metascope_toy.profile
195	species	0.015073	FP		12	metascope_toy.profile
196081	genus	0.000692	FP		12	metascope_toy.profile
1960969	species	7e-05	FP		12	metascope_toy.profile
1965472.1	strain		FN	0.8764	12	metascope_toy.profile
1968889	species	0.001295	FP		12	metascope_toy.profile
197	species	0.775272	TP	0.3699	12	metascope_toy.profile
197.7	strain		FN	0.3699	12	metascope_toy.profile
1970189	order	0.000395	FP		12	metascope_toy.profile
1970790	species	4.6e-05	FP		12	metascope_toy.profile
1972431	species	0.001771	FP		12	metascope_toy.profile
197614	species	0.000305	FP		12	metascope_toy.profile
1977402	species		FN	0.0296	12	metascope_toy.profile
1977402.1	strain		FN	0.0116	12	metascope_toy.profile
1977411	species		FN	0.0156	12	metascope_toy.profile
1977868	species	5.4e-05	FP		12	metascope_toy.profile
1978007	order		FN	0.2697	12	metascope_toy.profile
198	species	0.000329	FP		12	metascope_toy.profile
1980693	genus	0.000304	FP		12	metascope_toy.profile
1980697	genus	2.6e-05	FP		12	metascope_toy.profile
1981033	genus	5.3e-05	FP		12	metascope_toy.profile
1981500.1	strain		FN	0.0012	12	metascope_toy.profile
198214	strain	0.138704	FP		12	metascope_toy.profile
1982626	species	0.000605	FP		12	metascope_toy.profile
1982628	species	0.000326	FP		12	metascope_toy.profile
1985303	genus		FN	0.0223	12	metascope_toy.profile
1985305	species		FN	0.0223	12	metascope_toy.profile
1985328	genus		FN	0.0536	12	metascope_toy.profile
1985329	genus		FN	1.8024	12	metascope_toy.profile
1985341	species		FN	1.2939	12	metascope_toy.profile
1985342	species		FN	0.5085	12	metascope_toy.profile
1985720	genus		FN	0.1353	12	metascope_toy.profile
1985722	species		FN	0.1353	12	metascope_toy.profile
1986034	species		FN	0.0919	12	metascope_toy.profile
1987016	genus	0.000489	FP		12	metascope_toy.profile
1987383	species	0.000531	FP		12	metascope_toy.profile
1987501	species	0.000136	FP		12	metascope_toy.profile
1988	genus	5e-05	FP		12	metascope_toy.profile
1994	species	3.1e-05	FP		12	metascope_toy.profile
2	domain	97.827288	TP	46.7163	12	metascope_toy.profile
2000	genus	0.000266	FP		12	metascope_toy.profile
2003188	species	0.061735	TP	0.0286	12	metascope_toy.profile
2003188.1	strain		FN	0.0286	12	metascope_toy.profile
2004	family	0.000281	FP		12	metascope_toy.profile
2005355	genus	0.001748	FP		12	metascope_toy.profile
2005359	genus	0.0316	FP		12	metascope_toy.profile
2005386	genus	2.7e-05	FP		12	metascope_toy.profile
2005473	family	0.002095	FP		12	metascope_toy.profile
2005519	family	0.017799	TP	0.0003	12	metascope_toy.profile
2005525	family	1.552309	TP	0.7626	12	metascope_toy.profile
2006174	species		FN	0.5733	12	metascope_toy.profile
200643	class	24.393135	TP	10.9305	12	metascope_toy.profile
200644	order	0.002836	FP		12	metascope_toy.profile
200666	order	1.7e-05	FP		12	metascope_toy.profile
200667	family	0.000152	FP		12	metascope_toy.profile
200940	phylum	0.619805	TP	0.251	12	metascope_toy.profile
2010198	species	3.5e-05	FP		12	metascope_toy.profile
2011078	species		FN	1.0527	12	metascope_toy.profile
2011087.1	strain		FN	0.0254	12	metascope_toy.profile
2011088	species		FN	0.0254	12	metascope_toy.profile
201174	phylum	2.360044	TP	1.1626	12	metascope_toy.profile
2012	family	0.003607	FP		12	metascope_toy.profile
2012477	species	0.000386	FP		12	metascope_toy.profile
2013	genus	3.6e-05	FP		12	metascope_toy.profile
2015901	species	0.220646	FP		12	metascope_toy.profile
2017081	species		FN	0.3907	12	metascope_toy.profile
2017081.1	strain		FN	0.3907	12	metascope_toy.profile
2020506	species	0.000289	FP		12	metascope_toy.profile
2020715	species	5.4e-05	FP		12	metascope_toy.profile
2020948	species	5e-05	FP		12	metascope_toy.profile
2020965	species	8.9e-05	FP		12	metascope_toy.profile
2021738	species		FN	0.8544	12	metascope_toy.profile
2021738.1	strain		FN	0.8544	12	metascope_toy.profile
2022662	species	0.000213	FP		12	metascope_toy.profile
2024197	species	0.033605	FP		12	metascope_toy.profile
2024334.1	strain		FN	0.1233	12	metascope_toy.profile
2024554	species	3.8e-05	FP		12	metascope_toy.profile
2024555	species	6e-06	FP		12	metascope_toy.profile
2025493	species	0.000362	FP		12	metascope_toy.profile
2026240	species	0.0002	FP		12	metascope_toy.profile
2026339	species	0.000547	FP		12	metascope_toy.profile
2026654	species	0.000151	FP		12	metascope_toy.profile
202956	species	0.003386	FP		12	metascope_toy.profile
2029658.1	strain		FN	0.0087	12	metascope_toy.profile
2029659.1	strain		FN	0.534	12	metascope_toy.profile
2029662.1	strain		FN	0.0598	12	metascope_toy.profile
2029667.1	strain		FN	0.2009	12	metascope_toy.profile
2029671.1	strain		FN	0.0118	12	metascope_toy.profile
2029675.1	strain		FN	0.2466	12	metascope_toy.profile
203109	species	1e-06	FP		12	metascope_toy.profile
203490	class	0.002435	TP	0.0006	12	metascope_toy.profile
203491	order	0.002435	TP	0.0006	12	metascope_toy.profile
203492	family	0.002128	TP	0.0006	12	metascope_toy.profile
203494	class	0.52823	TP	0.2457	12	metascope_toy.profile
203557	family	2e-06	FP		12	metascope_toy.profile
203691	phylum	3.3e-05	FP		12	metascope_toy.profile
203692	class	3.3e-05	FP		12	metascope_toy.profile
2037	order	0.014908	TP	0.0062	12	metascope_toy.profile
2039240	genus	5.7e-05	FP		12	metascope_toy.profile
2039723	genus	0.000488	FP		12	metascope_toy.profile
2040291	species	0.00454	FP		12	metascope_toy.profile
204037	genus	4.3e-05	FP		12	metascope_toy.profile
2041044	species	0.000723	TP	0.0003	12	metascope_toy.profile
2041044.1	strain		FN	0.0003	12	metascope_toy.profile
204286	genus	4.3e-05	FP		12	metascope_toy.profile
2042895	family	0.000607	FP		12	metascope_toy.profile
2042899	genus	0.000607	FP		12	metascope_toy.profile
204441	order	0.013013	FP		12	metascope_toy.profile
204455	order	0.001853	FP		12	metascope_toy.profile
204457	order	0.00056	FP		12	metascope_toy.profile
2044573	species	2.9e-05	FP		12	metascope_toy.profile
204475	genus	0.017887	FP		12	metascope_toy.profile
204516	species	0.109941	FP		12	metascope_toy.profile
2048137	genus	0.360651	FP		12	metascope_toy.profile
2049	family	0.014908	TP	0.0062	12	metascope_toy.profile
2050	genus	2.9e-05	FP		12	metascope_toy.profile
2052836	strain	0.000265	FP		12	metascope_toy.profile
2052941	species	4.3e-05	FP		12	metascope_toy.profile
2056311	species	6.1e-05	FP		12	metascope_toy.profile
2058152	species	6e-06	FP		12	metascope_toy.profile
2060068	species	0.002586	FP		12	metascope_toy.profile
2060720.1	strain		FN	0.3484	12	metascope_toy.profile
2062	family	0.008267	FP		12	metascope_toy.profile
206351	order	0.004784	FP		12	metascope_toy.profile
206505	species	1.5e-05	FP		12	metascope_toy.profile
2066434	family	0.003994	FP		12	metascope_toy.profile
2070	family	0.000879	FP		12	metascope_toy.profile
2071	genus	0.000192	FP		12	metascope_toy.profile
2071710	species	3.4e-05	FP		12	metascope_toy.profile
207244	genus	3.124848	TP	1.3806	12	metascope_toy.profile
2078575	genus	4.2e-05	FP		12	metascope_toy.profile
2079189	genus	0.000289	FP		12	metascope_toy.profile
2079531	species	0.00016	FP		12	metascope_toy.profile
208224	species	0.000175	FP		12	metascope_toy.profile
2082587	genus	0.061735	TP	0.0286	12	metascope_toy.profile
208479	species	0.021567	TP	0.0077	12	metascope_toy.profile
208479.4	strain		FN	0.0012	12	metascope_toy.profile
208479.6	strain		FN	0.0065	12	metascope_toy.profile
2086575	species	4e-05	FP		12	metascope_toy.profile
2086583	species	3.7e-05	FP		12	metascope_toy.profile
208962	species	0.049328	FP		12	metascope_toy.profile
209	genus	6.1e-05	FP		12	metascope_toy.profile
2093828	species	2.2e-05	FP		12	metascope_toy.profile
2093856	species	0.003909	FP		12	metascope_toy.profile
2093857	species	0.708008	FP		12	metascope_toy.profile
2094020	species	0.000166	FP		12	metascope_toy.profile
2094150	species	4.9e-05	FP		12	metascope_toy.profile
209559	species	6e-06	FP		12	metascope_toy.profile
2100764	genus	4.3e-05	FP		12	metascope_toy.profile
2100822	species	0.000207	FP		12	metascope_toy.profile
210567	genus	1e-06	FP		12	metascope_toy.profile
2107694	strain	0.000729	FP		12	metascope_toy.profile
2107999	species	0.006131	TP	0.0033	12	metascope_toy.profile
2107999.2	strain		FN	0.0033	12	metascope_toy.profile
2109647	species	0.000178	FP		12	metascope_toy.profile
2109687	species		FN	0.1916	12	metascope_toy.profile
2109687.1	strain		FN	0.1916	12	metascope_toy.profile
2126740	species	0.011321	FP		12	metascope_toy.profile
212818	species	0.000146	FP		12	metascope_toy.profile
213115	order	0.619805	TP	0.251	12	metascope_toy.profile
2137577	genus	9.9e-05	FP		12	metascope_toy.profile
2137581	species	9.9e-05	FP		12	metascope_toy.profile
213769	species		FN	0.8435	12	metascope_toy.profile
213774.1	strain		FN	0.1058	12	metascope_toy.profile
213810	strain	0.00025	FP		12	metascope_toy.profile
213849	order	0.801562	TP	0.3699	12	metascope_toy.profile
214095	species	4.5e-05	FP		12	metascope_toy.profile
214473	species	1e-05	FP		12	metascope_toy.profile
214684	strain	1e-06	FP		12	metascope_toy.profile
214851	species	0.002674	FP		12	metascope_toy.profile
214853	species	0.000212	FP		12	metascope_toy.profile
214856	species	0.013706	FP		12	metascope_toy.profile
215200	species	0.000106	FP		12	metascope_toy.profile
215243	species	0.000142	FP		12	metascope_toy.profile
2153354	species	0.016334	FP		12	metascope_toy.profile
2157	domain	0.000165	FP		12	metascope_toy.profile
2163168	genus	2.5e-05	FP		12	metascope_toy.profile
2163605.1	strain		FN	0.6356	12	metascope_toy.profile
216572	family	20.421446	TP	10.734	12	metascope_toy.profile
216816	species	0.044129	TP	0.0221	12	metascope_toy.profile
216816.22	strain		FN	0.0003	12	metascope_toy.profile
216816.30	strain		FN	0.0189	12	metascope_toy.profile
216816.4	strain		FN	0.0029	12	metascope_toy.profile
216851	genus	7.052753	TP	3.5512	12	metascope_toy.profile
2169401	species	0.000206	FP		12	metascope_toy.profile
2169574	family		FN	0.7327	12	metascope_toy.profile
2169662	genus		FN	0.1263	12	metascope_toy.profile
2169663	genus		FN	0.6063	12	metascope_toy.profile
2169921	species		FN	0.0639	12	metascope_toy.profile
2169924	species		FN	0.1795	12	metascope_toy.profile
2172004	genus	0.00438	FP		12	metascope_toy.profile
2172043	species	0.001312	FP		12	metascope_toy.profile
2172545	species	0.000104	FP		12	metascope_toy.profile
2173106	species	1.6e-05	FP		12	metascope_toy.profile
2174932	species	0.000204	FP		12	metascope_toy.profile
2184082	species	2.3e-05	FP		12	metascope_toy.profile
218493	strain	0.000439	FP		12	metascope_toy.profile
218936	species	0.000229	FP		12	metascope_toy.profile
2191	order	0.000148	FP		12	metascope_toy.profile
2192	genus	0.000148	FP		12	metascope_toy.profile
22	genus	0.017721	FP		12	metascope_toy.profile
220685	species	4.8e-05	FP		12	metascope_toy.profile
221027	species	3.3e-05	FP		12	metascope_toy.profile
2211178	genus	1.2e-05	FP		12	metascope_toy.profile
2211183	species	1.2e-05	FP		12	metascope_toy.profile
2212703	class	2e-06	FP		12	metascope_toy.profile
2219045	species	5.2e-05	FP		12	metascope_toy.profile
2219049	genus		FN	0.0009	12	metascope_toy.profile
2219695	species	0.000143	FP		12	metascope_toy.profile
222	genus	4e-06	FP		12	metascope_toy.profile
2230876	species	1.1e-05	FP		12	metascope_toy.profile
2230878	species	5.5e-05	FP		12	metascope_toy.profile
224372	family	0.004898	FP		12	metascope_toy.profile
224458	genus	2.7e-05	FP		12	metascope_toy.profile
224756	class	0.000148	FP		12	metascope_toy.profile
2259592	species	1.1e-05	FP		12	metascope_toy.profile
2259594	species	8e-06	FP		12	metascope_toy.profile
225991	species	4.5e-05	FP		12	metascope_toy.profile
225992	species	0.013553	TP	0.0029	12	metascope_toy.profile
225992.1	strain		FN	0.0029	12	metascope_toy.profile
226230	strain	0.000148	FP		12	metascope_toy.profile
2267891	species	0.003414	FP		12	metascope_toy.profile
227307	genus		FN	0.0767	12	metascope_toy.profile
227942	species	0.000687	FP		12	metascope_toy.profile
227943	species	1.7e-05	FP		12	metascope_toy.profile
228229	species	0.000954	FP		12	metascope_toy.profile
2282308	species	2.9e-05	FP		12	metascope_toy.profile
2283796	phylum	1.7e-05	FP		12	metascope_toy.profile
2290935	species	0.017864	FP		12	metascope_toy.profile
2292004	species		FN	0.2707	12	metascope_toy.profile
2292004.1	strain		FN	0.2707	12	metascope_toy.profile
2292441	species	0.001259	FP		12	metascope_toy.profile
2292921	species		FN	0.0006	12	metascope_toy.profile
2292921.1	strain		FN	0.0006	12	metascope_toy.profile
2292986	species		FN	9.3625	12	metascope_toy.profile
2292986.1	strain		FN	9.3625	12	metascope_toy.profile
2293010	species		FN	0.0053	12	metascope_toy.profile
2293010.1	strain		FN	0.0053	12	metascope_toy.profile
2293012	species		FN	1.2383	12	metascope_toy.profile
2293012.1	strain		FN	1.2383	12	metascope_toy.profile
2293154	species		FN	0.0006	12	metascope_toy.profile
2293154.1	strain		FN	0.0006	12	metascope_toy.profile
2301	order	1.7e-05	FP		12	metascope_toy.profile
2303321	genus	0.000213	FP		12	metascope_toy.profile
2303987	species	0.001528	FP		12	metascope_toy.profile
2304063	species	0.000185	FP		12	metascope_toy.profile
2304625	species	8e-06	FP		12	metascope_toy.profile
2305483.1	strain		FN	0.0237	12	metascope_toy.profile
2306423	species	4.3e-05	FP		12	metascope_toy.profile
230658	species	7.6e-05	FP		12	metascope_toy.profile
230666	genus	0.004741	FP		12	metascope_toy.profile
230752	species	0.000265	FP		12	metascope_toy.profile
231434	species	7e-06	FP		12	metascope_toy.profile
231454	genus	0.005202	FP		12	metascope_toy.profile
231455	species	0.005202	FP		12	metascope_toy.profile
2315334	species	3.3e-05	FP		12	metascope_toy.profile
2315629.1	strain		FN	0.0161	12	metascope_toy.profile
2316020	genus	0.287705	TP	0.0859	12	metascope_toy.profile
2316025	species	0.010984	FP		12	metascope_toy.profile
2316155	family	1e-06	FP		12	metascope_toy.profile
2316203	genus	0.000759	FP		12	metascope_toy.profile
2316720	species	0.000513	FP		12	metascope_toy.profile
2316722	species	0.000203	FP		12	metascope_toy.profile
2316726	species	0.000197	FP		12	metascope_toy.profile
2316736	species	0.00055	FP		12	metascope_toy.profile
2320868	species	4e-06	FP		12	metascope_toy.profile
2320879	species	9.9e-05	FP		12	metascope_toy.profile
2338368	species	0.000171	FP		12	metascope_toy.profile
2364647	species	6e-06	FP		12	metascope_toy.profile
2364791	species	0.014154	FP		12	metascope_toy.profile
237	genus	0.000184	FP		12	metascope_toy.profile
237576	species	0.000774	FP		12	metascope_toy.profile
2382163	species	0.000309	FP		12	metascope_toy.profile
239759	genus	0.561961	TP	0.2769	12	metascope_toy.profile
239934	genus	0.528228	TP	0.2457	12	metascope_toy.profile
239935	species	0.524887	TP	0.2448	12	metascope_toy.profile
239935.1	strain		FN	0.0071	12	metascope_toy.profile
239935.8	strain		FN	0.2377	12	metascope_toy.profile
241189	genus	0.001929	FP		12	metascope_toy.profile
242230	species	0.000593	FP		12	metascope_toy.profile
244127	genus	0.002123	TP	0.0009	12	metascope_toy.profile
244366	species	0.000727	TP	0.0003	12	metascope_toy.profile
2447885	species	0.020126	FP		12	metascope_toy.profile
246144	species	0.001917	FP		12	metascope_toy.profile
246409	strain	1e-06	FP		12	metascope_toy.profile
246618	species	1.4e-05	FP		12	metascope_toy.profile
246787	species	0.002652	TP	0.0003	12	metascope_toy.profile
246787.3	strain		FN	0.0003	12	metascope_toy.profile
246875	genus	6.1e-05	FP		12	metascope_toy.profile
2479840	species	0.033232	FP		12	metascope_toy.profile
2485998	species	1.2e-05	FP		12	metascope_toy.profile
2486000	species	0.002796	FP		12	metascope_toy.profile
2486016	species	8.5e-05	FP		12	metascope_toy.profile
2486020	species	0.000117	FP		12	metascope_toy.profile
2486025	species	0.000382	FP		12	metascope_toy.profile
2486360	species	2e-06	FP		12	metascope_toy.profile
2486853	species	1.9e-05	FP		12	metascope_toy.profile
248744	genus	6e-06	FP		12	metascope_toy.profile
2487520	species	1.5e-05	FP		12	metascope_toy.profile
2488306	species	0.041618	FP		12	metascope_toy.profile
2488596.1	strain		FN	0.0124	12	metascope_toy.profile
2489010	species	0.000168	FP		12	metascope_toy.profile
2490545	species	1e-05	FP		12	metascope_toy.profile
2490633	species	0.000463	FP		12	metascope_toy.profile
2490857	species	0.000161	FP		12	metascope_toy.profile
249189	species	3.7e-05	FP		12	metascope_toy.profile
2494234	species	8.4e-05	FP		12	metascope_toy.profile
2494701	species	0.001221	FP		12	metascope_toy.profile
2494702	species	0.000132	FP		12	metascope_toy.profile
249588	genus		FN	0.0998	12	metascope_toy.profile
2497436	species	0.000132	FP		12	metascope_toy.profile
2497875	species	0.006643	FP		12	metascope_toy.profile
2498453	species	0.003994	FP		12	metascope_toy.profile
2499076	species	0.000372	FP		12	metascope_toy.profile
2499078	species	0.000731	FP		12	metascope_toy.profile
2500819.1	strain		FN	0.0015	12	metascope_toy.profile
2505970	species	0.000773	FP		12	metascope_toy.profile
2508180.1	strain		FN	0.3396	12	metascope_toy.profile
2508185.1	strain		FN	0.5033	12	metascope_toy.profile
2508187.1	strain		FN	0.0193	12	metascope_toy.profile
2508193.1	strain		FN	0.5757	12	metascope_toy.profile
2508195.1	strain		FN	0.7804	12	metascope_toy.profile
2509240	species	0.008522	FP		12	metascope_toy.profile
2509433	species	0.000895	FP		12	metascope_toy.profile
2510188	species	0.000123	FP		12	metascope_toy.profile
2510190	species	0.000197	FP		12	metascope_toy.profile
2518495	genus	0.00086	FP		12	metascope_toy.profile
2518971	species	0.000456	FP		12	metascope_toy.profile
252393	species	0.004284	FP		12	metascope_toy.profile
2529381	species	4.5e-05	FP		12	metascope_toy.profile
2529382	species	8e-06	FP		12	metascope_toy.profile
2529408	genus	7.7e-05	FP		12	metascope_toy.profile
2530390	species	2.6e-05	FP		12	metascope_toy.profile
253257	species	0.001475	FP		12	metascope_toy.profile
254056	species	4e-06	FP		12	metascope_toy.profile
2546350	species	0.000126	FP		12	metascope_toy.profile
2546361	species	0.000997	FP		12	metascope_toy.profile
2547410	species	0.000411	FP		12	metascope_toy.profile
2547833	species	1.7e-05	FP		12	metascope_toy.profile
254785	species	0.000211	FP		12	metascope_toy.profile
2548455	species	8.2e-05	FP		12	metascope_toy.profile
2552766	species	8e-06	FP		12	metascope_toy.profile
255519	species	1.4e-05	FP		12	metascope_toy.profile
255723	species	1.3e-05	FP		12	metascope_toy.profile
2559587	realm		FN	1.6127	12	metascope_toy.profile
2559925	species	0.002266	FP		12	metascope_toy.profile
2559927	species	0.000318	FP		12	metascope_toy.profile
2559929	species	0.000191	FP		12	metascope_toy.profile
2560086	genus		FN	0.0669	12	metascope_toy.profile
2560145	genus		FN	0.1962	12	metascope_toy.profile
2560244	genus		FN	0.04	12	metascope_toy.profile
2560455	species		FN	0.0012	12	metascope_toy.profile
2560541	species		FN	0.0669	12	metascope_toy.profile
2560544	species		FN	0.0536	12	metascope_toy.profile
2562174.1	strain		FN	0.0677	12	metascope_toy.profile
2562449	species	4.3e-05	FP		12	metascope_toy.profile
2563783	genus	2.9e-05	FP		12	metascope_toy.profile
2569097	genus	0.005806	FP		12	metascope_toy.profile
2572245	species	5.6e-05	FP		12	metascope_toy.profile
2576478.1	strain		FN	0.9665	12	metascope_toy.profile
257758	species	2.6e-05	FP		12	metascope_toy.profile
257820	genus	1.5e-05	FP		12	metascope_toy.profile
2579922	species	0.000192	FP		12	metascope_toy.profile
2582914	species	1.3e-05	FP		12	metascope_toy.profile
2582917	species	0.000348	FP		12	metascope_toy.profile
2583452	species	1.2e-05	FP		12	metascope_toy.profile
2583810	species	0.000316	FP		12	metascope_toy.profile
2584585	species		FN	0.0006	12	metascope_toy.profile
2584585.1	strain		FN	0.0006	12	metascope_toy.profile
2584593	species		FN	0.0003	12	metascope_toy.profile
2584593.1	strain		FN	0.0003	12	metascope_toy.profile
2585118	species	0.000569	FP		12	metascope_toy.profile
2585119	species	0.009419	FP		12	metascope_toy.profile
258723	species	4.6e-05	FP		12	metascope_toy.profile
2587528	species	3.8e-05	FP		12	metascope_toy.profile
2587529	species	1.7e-05	FP		12	metascope_toy.profile
2588991	species	0.000125	FP		12	metascope_toy.profile
2589652.1	strain		FN	0.3586	12	metascope_toy.profile
2589658.1	strain		FN	0.024	12	metascope_toy.profile
2589788	species	1.6e-05	FP		12	metascope_toy.profile
2589817	species	9.1e-05	FP		12	metascope_toy.profile
2590157.3	strain		FN	0.0003	12	metascope_toy.profile
259059	species	2.1e-05	FP		12	metascope_toy.profile
2590867	species	0.003341	FP		12	metascope_toy.profile
2591381	genus	0.720559	FP		12	metascope_toy.profile
2592333	species	5.5e-05	FP		12	metascope_toy.profile
2594882	species	0.000205	FP		12	metascope_toy.profile
2597270	species	0.000332	FP		12	metascope_toy.profile
2597702	species	1.4e-05	FP		12	metascope_toy.profile
2601632.1	strain		FN	0.0052	12	metascope_toy.profile
2601703	species	9e-06	FP		12	metascope_toy.profile
2603322	family	0.000126	FP		12	metascope_toy.profile
2604158	species	7.8e-05	FP		12	metascope_toy.profile
2605433	species	1.7e-05	FP		12	metascope_toy.profile
2605435	phylum	3.3e-05	FP		12	metascope_toy.profile
2605638	species	3.3e-05	FP		12	metascope_toy.profile
2605778	species	0.000658	FP		12	metascope_toy.profile
2605790	species	0.000144	FP		12	metascope_toy.profile
2606615	species	4.3e-05	FP		12	metascope_toy.profile
2606626	species	0.000392	FP		12	metascope_toy.profile
2606633	species	0.002362	FP		12	metascope_toy.profile
2606634	species	0.000128	FP		12	metascope_toy.profile
2606635	species	0.000394	FP		12	metascope_toy.profile
2606636	species	3.3e-05	FP		12	metascope_toy.profile
2606708	species	3.3e-05	FP		12	metascope_toy.profile
2606709	species	6.6e-05	FP		12	metascope_toy.profile
2607659	species	0.000124	FP		12	metascope_toy.profile
2607660	species	6e-06	FP		12	metascope_toy.profile
2608008	species	6e-06	FP		12	metascope_toy.profile
2608684	species	2.3e-05	FP		12	metascope_toy.profile
2608867	species	0.067541	FP		12	metascope_toy.profile
2609961	species	0.001036	FP		12	metascope_toy.profile
261299	species	1e-05	FP		12	metascope_toy.profile
263510	genus	0.000997	FP		12	metascope_toy.profile
264995	genus	0.00024	FP		12	metascope_toy.profile
